Manikjang,44477,17758,50.91,9041,53518,12.62,25205
MadariPur,678,919,32.86,302,980,28.89,1057
Sirajgong,19045,24283,36.48,8859,27904,25.24,26287
Gibandha,1496,338,69.23,234,1730,26.30,1892
Bangladesh,65696,34298,42.58,18436,48132,17.33,54441
