"4107- Leather of
other animal (not
hair on)",Kg,3078231,7332133,2412785,6282144,1832127,4163537,1668414,3573372
"52-Cotton,
Bangladesh Sg",M.ton,3829,645670,4448281,7844833,33875245,6968512,50292310,9311909
"53031000 Jute,
raw white A
bottom",M.ton,186370,7454815,172922340,8247371,219968712,11716470,240062493,12515095
"53039000 Jute,
raw white,
grades B,C,D or
E",M.ton,8912,321441,8476417,395125,24098127,1287891,13544185,875466
"5303900-Mesta
(kenaf)",Kg,-,-,8476417,375126,-,-,-,-
