Feni,44,545,8.78,48,92,30.68,105
Sunamgang,-,15455,53.55,8277,8277,18.80,5808
Gaibandha,71023,65071,47.61,30982,102005,25.30,96341
Bangladesh,71067,81071,48.48,39307,110374,24.82,102254
