Manikjang,4935,4491,85356,2630,7565,27.30,7709
MadariPur,678,919,32.86,302,980,28.90,1057
Sirajgong,14232,11425,44.05,5033,19265,30.95,22256
Gibandha,1496,338,69.23,234,1730,29.30,1892
Bangladesh,21341,17173,47.74,8199,29540,29.85,32914
