Manikjang,328,0,0,0,328,25.75,315
MadariPur,556,889,24.63,219,775,22.10,639
Sirajgong,2724,791,24.91,197,2921,26.68,2909
Gibandha,256,334,55.99,187,443,18.20,301
Kurigram,206,342,72.51,248,454,23.30,395
Bangladesh,4070,2356,36.12,851,4921,24.82,4559
