Dinajpur,30,48,50.00,24,54,40.72,82
Rangpur,57,116,66.00,77,134,45.68,228
Lalmonirhat,-,29,31.00,9,9,38.58,13
Bangladesh,87,193,57.00,110,197,43.92,323
