Habigang,14379,24711,50.00,12356,26735,48.10,48000
Maulvibazar,274,553,27.00,149,423,47.42,749
Sunamgang,42872,8128,11.00,894,43766,51.80,84624
Sylhet,900,2532,36.00,912,1812,42.40,2867
Netrokona,2171,0,0.00,0,2171,50.40,4084
Kishoregong,0,0,0.00,0,0,0,0
Bangladesh,60596,35924,39.84,14311,74906,50.19,140325
