Sirajganj,67,-,-,-,67,52.88,132
Naogaon,21,3,67.00,2,23,77.19,66
Dinajpur,35,120,25.00,30,65,67.30,163
Thakurgaon,-,53,28.00,15,15,67.38,38
Panchaghar,4,57,24.00,14,18,45.03,30
Lalmonirhat,5,33,25.00,12,17,53.71,34
Bangladesh,132,266,27.00,73,205,60.51,463
