Naogaon,10,-,-,-,10,47.12,18
Dinajpur,125,280,32.00,90,215,46.07,370
Panchaghar,4,19,9.00,2,6,105.68,24
Rangpur,33,50,32.00,16,49,47.12,86
Lalmonirhat,5,17,28.00,5,10,58.63,22
Bangladesh,177,366,31.00,113,290,48.04,520
