Baandarban,-,-,-,-,-,-,-
Cumilla,348,800,3.70,30,378,13.63,192
Noakhali,6653,3622,82.19,2977,9630,14.90,5356
Feni,2,60,8.33,5,7,17.90,5
Bangladesh,7003,4482,67.20,3012,10015,14.85,5553
