Sylhet,510,730,30.14,220,730,32.26,879
Tangail,66,81,48.00,39,105,23.97,94
Bogura,6165,170,39.41,67,6232,26.24,6104
Bangladesh,6741,981,33.23,326,7067,26.83,7077
