Pabna,-,10,50.00,5,5,16.31,3
Naogaon,24,-,-,-,24,17.08,15
Dinajpur,110,390,44.00,172,282,23.57,248
Rangpur,85,111,45.00,50,135,12.14,61
Kurigram,213,170,31.00,53,266,25.46,253
Nilphamari,159,134,11.00,15,174,24.86,160
Bangladesh,591,815,36.00,295,886,22.37,740
