Noakhali,1434,1550,3.00,52,1486,23.63,1311
Rangamati,187,392,26.00,102,289,22.30,241
Maulvibazar,1257,2053,40.00,821,2078,30.30,2350
Sylhet,2391,4518,38.00,1717,4108,28.00,4294
Sirajganj,178,609,44.00,268,446,26.79,446
