Jamalpur,5633,443,68.00,301,5934,54.59,12092
Sherpur,216,308,50.00,154,370,58.36,806
Netrakona,241,101,25.00,25,266,67.91,674
Mymensing,519,749,39.00,293,812,39.87,1208
