Baandarban,89,1557,11.75,183,172,25.50,259
Cumilla,1278,1781,5.55,99,1377,27.20,1398
Noakhali,7210,6893,67.50,4653,11863,23.00,10185
Feni,-,-,-,-,-,-,-
Bangladesh,8577,10231,48.23,4935,13512,23.48,11842
