Maulvibazar,160,2810,56.70,1593,1753,37.80,2473
Sunamgonj,49230,37203,23.17,8620,57850,37.80,81625
Sylhet,3300,23137,21.65,5009,8309,32.50,10080
Bangladesh,52690,63150,24.10,15222,67912,37.15,94178
