Sirajganj,133,-,-,-,133,99.87,496
Naogaon,27,-,-,-,27,99.51,100
Dinajpur,113,180,50.00,90,203,79.66,604
Lalmonirhat,7,28,35.00,10,17,71.83,46
Bangladesh,280,208,48.00,100,380,87.84,1246
