"4107-
Leather of
other
animal (not
hair on)",Kg,1832127,4163537,1668414,3573372,1763575,3892755,1670294,3289468
"52-Cotton,
Bangladesh
Sg",M.ton,33875245,6968512,50292310,9311909,59884920,10299449,96658749,12957128
"53031000
Jute, raw
white A
bottom",M.ton,219968712,11716470,240062493,12515095,236829455,11588625,157037294,8388786
"53039000
Jute, raw
white,
grades
B,C,D or E",M.ton,24098127,1287891,13544185,875466,25643294,1192806,21548999,1062361
"5303900-
Mesta
(kenaf)",Kg,-,-,-,-,-,-,-,-
