District/ Division,,2017-18,,2018-19,,2019-20,
,,"Area
(acre)","Production
(MT)","Area
(acre)","Production
(MT)","Area
(acre)","Production
(MT)"
1,Barguna,0,0,0,0,0,0
2,Barishal,0,0,130,200,136,215
3,Bhola,0,0,113,95,156,129
4,Jhallokati,0,0,51,41,51,52
5,Patuakhali,0,0,38,24,40,27
6,Pirojpur,0,0,0,0,0,0
1,Barishal Division,0,0,332,360,383,423
7,Bandarban,0,0,65,79,66,80
8,Brahmanbaria,0,0,47,72,66,82
9,Chandpur,0,0,36,35,35,34
10,Chattogram,0,0,66,150,65,151
11,Cumilla,0,0,128,275,144,309
12,Cox’s Bazar,0,0,34,94,34,96
13,Feni,0,0,36,43,36,44
14,Khagrachari,0,0,92,123,99,128
15,Lakshmipur,0,0,187,225,138,193
16,Noakhali,0,0,61,95,34,96
17,Rangamati,0,0,62,72,62,69
2,Chattogram Division,0,0,814,1263,779,1282
18,Dhaka,0,0,130,270,291,677
19,Faridpur,0,0,135,390,144,403
20,Gazipur,0,0,30,28,31,27
21,Gopalganj,0,0,279,578,284,584
22,Kishoreganj,0,0,66,121,112,273
23,Madaripur,0,0,91,116,90,117
24,Manikganj,0,0,48,32,51,49
25,Munshiganj,0,0,113,148,123,167
26,Narayanganj,0,0,593,758,62,92
27,Narsingdi,0,0,10,13,12,18
28,Rajbari,0,0,74,93,75,97
29,Shariatpur,0,0,95,72,95,81
30,Tangail,0,0,265,570,278,599
3,Dhaka Division,0,0,1929,3189,1357,3184
31,Bagerhat,0,0,0,0,51,11
32,Chuadanga,0,0,16,7,18,9
33,Jashore,0,0,0,0,0,0
34,Jhenaidah,0,0,444,782,25,25
,,"Area
(acre)","Production
(MT)","Area
(acre)","Production
(MT)","Area
(acre)","Production
(MT)"
35,Khulna,0,0,187,232,160,195
36,Kushtia,0,0,0,0,0,0
37,Magura,0,0,0,0,0,0
38,Meherpur,0,0,65,183,60,180
39,Narail,0,0,11,14,11,13
40,Satkhira,0,0,0,0,13,27
4,Khulna Division,0,0,723,1218,338,460
41,Jamalpur,0,0,258,489,290,568
42,Mymensingh,0,0,484,1246,479,1239
43,Netrokona,0,0,86,94,97,94
44,Sherpur,0,0,289,645,304,706
5,Mymensingh Division,0,0,1117,2474,1170,2607
45,Bogura,0,0,33,46,45,67
46,Joypurhat,0,0,53,64,249,464
47,Naogaon,0,0,93,202,95,210
48,Natore,0,0,108,89,97,82
49,Chapai Nawabganj,0,0,195,369,221,407
50,Pabna,0,0,6,6,6,5
51,Rajshahi,0,0,24,48,26,52
52,Sirajganj,0,0,24,25,66,99
6,Rajshahi Division,0,0,536,849,805,1386
53,Dinajpur,0,0,150,177,164,190
54,Gaibandha,0,0,186,288,187,284
55,Kurigram,0,0,320,378,343,426
56,Lalmonirhat,0,0,202,380,208,394
57,Nilphamari,0,0,210,415,224,443
58,Panchagar,0,0,234,340,249,357
59,Rangpur,0,0,255,405,256,418
60,Thakurgaon,0,0,269,278,2742,283
7,Rangpur Divison,0,0,1826,2661,1905,2795
61,Habiganj,0,0,32,49,32,47
62,Moulvibazar,0,0,0,0,63,39
63,Sunamganj,0,0,49,30,88,412
64,Sylhet,0,0,103,82,105,89
8,Sylhet Division,0,0,184,161,288,587
BANGLADESH,,0,0,6738,12175,6687,12724
