District/ Division,,2018-19,,,,,,,,,,,,,,,2019-20,,,,,,,,,,,,,,
,,Area,,,,,,Yield Rate,,,,,,Production,,,Area,,,,,,Yield Rate,,,,,,Production,,
,,Acres,,,Hectors,,,"Acres
(Maund)",,,"Hectors
(M. Ton)",,,(M. Ton),,,Acres,,,Hectors,,,"Acres
(Maund)",,,"Hectors
(M. Ton)",,,(M. Ton),,
1,Barguna,,1930,,,781,,,239.07,,,22.052,,,17223,,,1273,,,515,,,198.16,,,18.277,,,9416,
2,Barishal,,2862,,,1158,,,216.70,,,19.988,,,23150,,,1339,,,542,,,216.26,,,19.947,,,10809,
3,Bhola,,12968,,,5248,,,200.94,,,18.534,,,97266,,,15055,,,6093,,,224.27,,,20.686,,,126032,
4,Jhalokathi,,835,,,338,,,202.06,,,18.638,,,6298,,,855,,,346,,,201.47,,,18.583,,,6430,
5,Patuakhali,,1414,,,572,,,222.62,,,20.534,,,11750,,,1069,,,433,,,222.98,,,20.567,,,8898,
6,Pirojpur,,2290,,,927,,,209.60,,,19.333,,,17917,,,2224,,,900,,,181.22,,,16.715,,,15044,
1,"Barishal
Division",22299,,,9024,,,208.57,,,19.238,,,173604,,,21815,,,8828,,,216.91,,,20.007,,,176628,,
7,Bandarban,,1393,,,564,,,111.01,,,10.240,,,5772,,,1424,,,576,,,100.09,,,9.232,,,5320,
8,"Brahmanbari
a",3362,,,1360,,,137.89,,,12.718,,,17303,,,4192,,,1696,,,151.79,,,14.000,,,23750,,
9,Chandpur,,15254,,,6173,,,205.97,,,18.998,,,117275,,,25501,,,10320,,,213.69,,,19.710,,,203406,
10,Chattogram,,9740,,,3941,,,138.80,,,12.803,,,50463,,,8784,,,3555,,,122.26,,,11.277,,,40090,
11,Cumilla,,26820,,,10853,,,218.01,,,20.109,,,218252,,,26390,,,10680,,,189.03,,,17.435,,,186208,
12,Cox’s Bazar,,4239,,,1716,,,120.31,,,11.097,,,19038,,,4629,,,1873,,,134.48,,,12.404,,,23235,
13,Feni,,697,,,282,,,164.42,,,15.166,,,4280,,,704,,,285,,,179.16,,,16.525,,,4705,
14,Khagrachari,,1366,,,553,,,115.77,,,10.679,,,5905,,,1352,,,547,,,123.97,,,11.434,,,6258,
15,Laxmipur,,700,,,283,,,164.30,,,15.155,,,4293,,,609,,,246,,,180.08,,,16.610,,,4094,
16,Noakhali,,447,,,181,,,181.73,,,16.763,,,3034,,,431,,,174,,,227.35,,,20.970,,,3656,
17,Rangamati,,173,,,70,,,157.31,,,14.510,,,1016,,,348,,,141,,,122.26,,,11.277,,,1588,
2,"Chattogram
Division",64192,,,25977,,,186.40,,,17.193,,,446631,,,74364,,,30095,,,180.96,,,16.691,,,502311,,
18,Dhaka,,4713,,,1907,,,263.88,,,24.340,,,46423,,,3998,,,1618,,,226.99,,,20.937,,,33871,
19,Faridpur,,665,,,269,,,256.39,,,23.649,,,6364,,,857,,,347,,,263.95,,,24.346,,,8444,
20,Gazipur,,357,,,145,,,154.59,,,14.260,,,2062,,,170,,,69,,,129.18,,,11.915,,,818,
21,Gopalgonj,,847,,,343,,,257.23,,,23.727,,,8128,,,675,,,273,,,265.43,,,24.482,,,6688,
22,Kishoregonj,,13278,,,5373,,,152.51,,,14.068,,,75591,,,14293,,,5784,,,146.24,,,13.488,,,78021,
23,Madaripur,,1515,,,613,,,286.75,,,26.450,,,16213,,,1880,,,761,,,319.98,,,29.514,,,22459,
24,Manikgonj,,4372,,,1769,,,211.09,,,19.471,,,34449,,,4617,,,1868,,,227.37,,,20.972,,,39185,
25,Munsigonj,,81938,,,33159,,,356.09,,,32.846,,,1089112,,,88802,,,35938,,,345.86,,,31.901,,,1146437,
26,Narayangonj,,7335,,,2968,,,279.35,,,25.767,,,76487,,,6177,,,2500,,,286.08,,,26.387,,,65966,
27,Narsingdi,,3317,,,1342,,,174.70,,,16.114,,,21630,,,3651,,,1477,,,169.00,,,15.588,,,23029,
28,Rajbari,,525,,,212,,,190.20,,,17.544,,,3727,,,427,,,173,,,205.39,,,18.944,,,3274,
29,Shariatpur,,4711,,,1906,,,324.72,,,29.952,,,57102,,,4582,,,1854,,,298.09,,,27.495,,,50984,
30,Tangail,,7991,,,3234,,,147.81,,,13.634,,,44088,,,8835,,,3575,,,150.47,,,13.879,,,49624,
3,"Dhaka
Division",131564,,,53241,,,301.65,,,27.824,,,1481375,,,138963,,,56238,,,294.73,,,27.185,,,1528799,,
31,Bagerhat,,1835,,,743,,,161.09,,,14.859,,,11034,,,819,,,331,,,180.95,,,16.690,,,5532,
32,Chuadanga,,6177,,,2500,,,233.58,,,21.545,,,53857,,,5398,,,2185,,,235.05,,,21.680,,,47361,
33,Jashore,,6931,,,2805,,,225.60,,,20.809,,,58366,,,5933,,,2401,,,236.60,,,21.823,,,52397,
34,Jhenaidah,,4100,,,1659,,,217.42,,,20.055,,,33274,,,4203,,,1701,,,238.44,,,21.993,,,37408,
35,Khulna,,1195,,,484,,,168.94,,,15.583,,,7538,,,1314,,,532,,,184.25,,,16.994,,,9037,
36,Kushtia,,5542,,,2243,,,235.05,,,21.681,,,48624,,,6286,,,2544,,,230.81,,,21.289,,,54157,
,,Area,,,,,,Yield Rate,,,,,,Production,,,Area,,,,,,Yield Rate,,,,,,Production,,
,,Acres,,,Hectors,,,"Acres
(Maund)",,,"Hectors
(M. Ton)",,,(M. Ton),,,Acres,,,Hectors,,,"Acres
(Maund)",,,"Hectors
(M. Ton)",,,(M. Ton),,
37,Magura,,64,,,26,,,163.43,,,15.075,,,390,,,68,,,27,,,174.66,,,16.110,,,440,
38,Meherpur,,2977,,,1205,,,248.61,,,22.932,,,27626,,,3056,,,1237,,,253.09,,,23.344,,,28871,
39,Narail,,61,,,25,,,212.34,,,19.586,,,483,,,125,,,51,,,224.56,,,20.712,,,1048,
40,Satkhira,,6099,,,2468,,,160.52,,,14.806,,,36544,,,6571,,,2659,,,179.40,,,16.547,,,44002,
4,"Khulna
division",34981,,,14156,,,212.70,,,19.619,,,277738,,,33772,,,13668,,,222.31,,,20.505,,,280253,,
41,Jamalpur,,12181,,,4929,,,199.62,,,18.413,,,90766,,,13631,,,5516,,,200.89,,,18.529,,,102213,
42,Mymensingh,,9203,,,3724,,,107.32,,,9.899,,,36866,,,9686,,,3920,,,110.21,,,10.165,,,39845,
43,Netrokona,,3910,,,1582,,,102.64,,,9.468,,,14981,,,3819,,,1546,,,111.77,,,10.310,,,15934,
44,Sherpur,,11547,,,4673,,,182.66,,,16.849,,,78731,,,12287,,,4972,,,177.93,,,16.412,,,81608,
5,"Mymensingh
Division",36841,,,14909,,,160.96,,,14.847,,,221344,,,39423,,,15954,,,162.82,,,15.018,,,239600,,
45,Bogura,,145057,,,58701,,,218.85,,,20.187,,,1184989,,,143461,,,58058,,,218.48,,,20.151,,,1169947,
46,Joypurhat,,94669,,,38310,,,262.91,,,24.251,,,929055,,,94421,,,38212,,,263.98,,,24.348,,,930380,
47,Naogaon,,53122,,,21497,,,184.41,,,17.010,,,365669,,,52294,,,21163,,,174.62,,,16.106,,,340861,
48,Natore,,1718,,,695,,,214.70,,,19.804,,,13766,,,1095.4,,,443,,,243.65,,,22.473,,,9962,
49,"Chapai
Nawabganj",2839,,,1149,,,183.16,,,16.895,,,19410,,,2761,,,1117,,,184.92,,,17.056,,,19058,,
50,Pabna,,2063,,,835,,,158.90,,,14.657,,,12236,,,2061,,,834,,,149.93,,,13.829,,,11539,
51,Rajshahi,,92686,,,37508,,,287.89,,,26.555,,,996019,,,90166,,,36490,,,259.35,,,23.921,,,872871,
52,Sirajganj,,7179,,,2905,,,141.14,,,13.019,,,37823,,,7543.5,,,3053,,,151.77,,,13.999,,,42735,
6,"Rajshahi
Division",399333,,,161601,,,238.76,,,22.023,,,3558966,,,393803.7,,,159370,,,231.12,,,21.317,,,3397354,,
53,Dinajpur,,119517,,,48366,,,214.22,,,19.760,,,955699,,,115732,,,46836,,,217.54,,,20.065,,,939764,
54,Gaibandha,,20534,,,8310,,,183.09,,,16.889,,,140338,,,21622,,,8750,,,195.74,,,18.054,,,157977,
55,Kurigram,,13330,,,5394,,,282.05,,,26.017,,,140342,,,13036,,,5276,,,281.75,,,25.988,,,137102,
56,Lalmonirhat,,11573,,,4683,,,206.52,,,19.050,,,89216,,,11947,,,4835,,,205.82,,,18.984,,,91785,
57,Nilphamari,,55301,,,22379,,,213.36,,,19.681,,,440433,,,54071,,,21882,,,206.91,,,19.085,,,417616,
58,Panchagarh,,22982,,,9300,,,219.40,,,20.237,,,188211,,,24384,,,9868,,,213.15,,,19.660,,,194009,
59,Rangpur,,124495,,,50380,,,217.22,,,20.036,,,1009426,,,123373,,,49928,,,213.24,,,19.669,,,982022,
60,Thakurgaon,,58434,,,23647,,,208.23,,,19.207,,,454189,,,59041,,,23894,,,217.69,,,20.079,,,479752,
7,"Rangpur
Division",426166,,,172460,,,214.86,,,19.818,,,3417855,,,423206,,,171269,,,215.23,,,19.852,,,3400028,,
61,Habiganj,,4187,,,1694,,,144.47,,,13.326,,,22579,,,3813,,,1543,,,150.03,,,13.838,,,21353,
62,Moulvibazar,,4913,,,1988,,,127.13,,,11.727,,,23315,,,4806,,,1945,,,122.52,,,11.301,,,21979,
63,Sunamganj,,3926,,,1589,,,139.87,,,12.901,,,20497,,,4009,,,1622,,,180.67,,,16.664,,,27036,
64,Sylhet,,2372,,,960,,,126.25,,,11.645,,,11178,,,1939,,,785,,,142.07,,,13.104,,,10283,
8,"Sylhet
Division",15398,,,6231,,,134.96,,,12.448,,,77569,,,14567,,,5895,,,148.32,,,13.681,,,80651,,
Bangladesh,,,1157402,,,468375,,,223.48,,,20.614,,,9655082,,,1139914,,,461317,,,225.75,,,20.822,,,9605624,
