District/ Division,,2018-19,,,,,,,,,,,,,,,2019-20,,,,,,,,,,,,,,
,,Area,,,,,,Yield Rate,,,,,,Production,,,Area,,,,,,Yield Rate,,,,,,Production,,
,,Acres,,,Hectors,,,"Acres
(Maund)",,,"Hectors
(M.
Ton)",,,(M. Ton),,,Acres,,,Hectors,,,"Acres
(Maund)",,,"Hectors
(M. Ton)",,,(M. Ton),,
1,Barguna,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0,,,0,
2,Barishal,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0,,,0,
3,Bhola,,185,,,75,,,102.00,,,9.408,,,704,,,0,,,0,,,0,,,0,,,0,
4,Jhallokati,,0,,,0,,,,,,0.000,,,0,,,0,,,0,,,0,,,0,,,0,
5,Patuakhali,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0,,,0,
6,Pirojpur,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0,,,0,
1,"Barishal
Division",185,,,75,,,102,,,9.4084,,,704,,,0,,,0,,,0,,,0,,,0,,
7,Bandarban,,1193,,,483,,,104.05,,,9.598,,,4634,,,1217.0,,,493,,,95.28,,,8.788,,,4328,
8,Brahmanbaria,,893,,,362,,,78.19,,,7.212,,,2607,,,880.0,,,356,,,92.42,,,8.524,,,3036,
9,Chandpur,,2071,,,838,,,81.05,,,7.476,,,6266,,,2318.0,,,938,,,93.65,,,8.638,,,8103,
10,Chattogram,,8499,,,3440,,,131.53,,,12.132,,,41730,,,8742.2,,,3538,,,121.92,,,11.245,,,39785,
11,Cumilla,,192,,,78,,,84.56,,,7.800,,,606,,,231.0,,,93,,,98.43,,,9.079,,,849,
12,Cox’s Bazar,,1992,,,806,,,128.15,,,11.821,,,9530,,,3050.6,,,1235,,,92.00,,,8.486,,,10476,
13,Feni,,43,,,17,,,0,,,0.000,,,0,,,127.0,,,51,,,101.20,,,9.334,,,480,
14,Khagrachari,,984,,,398,,,91.1,,,8.403,,,3346,,,970.0,,,393,,,103.80,,,9.574,,,3758,
15,Lakshmipur,,68,,,28,,,0,,,0.000,,,0,,,70.0,,,28,,,92.36,,,8.519,,,241,
16,Noakhali,,0,,,0,,,0,,,0.000,,,0,,,0.0,,,0,,,0.00,,,0.000,,,0,
17,Rangamati,,0,,,0,,,0,,,0.000,,,0,,,174.00,,,70,,,103.20,,,9.519,,,670,
2,"Chattogram
Division",15936,,,6449,,,115.5,,,10.656,,,68718,,,17780,,,7195,,,108.08,,,9.968,,,71727,,
18,Dhaka,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
19,Faridpur,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,100.43,,,0.000,,,0,
20,Gazipur,,106,,,43,,,75.52,,,6.966,,,299,,,98.75,,,40,,,93.61,,,8.634,,,345,
21,Gopalganj,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
22,Kishoreganj,,3575,,,1447,,,74.60,,,6.881,,,9955,,,3814,,,1544,,,93.73,,,8.645,,,13344,
23,Madaripur,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
24,Manikganj,,0,,,0,,,0,,,0.000,,,0,,,87,,,35,,,115.84,,,10.685,,,376,
25,Munshiganj,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
26,Narayanganj,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
27,Narsingdi,,239,,,97,,,77.93,,,7.188,,,694,,,572.22,,,232,,,86.29,,,7.959,,,1843,
28,Rajbari,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,94.99,,,0.000,,,0,
29,Shariatpur,,0,,,0,,,0,,,0.000,,,0,,,0,,,0,,,,,,0.000,,,0,
30,Tangail,,3052,,,1235,,,101.92,,,9.401,,,11611,,,3668,,,1484,,,99.51,,,9.178,,,13625,
3,"Dhaka
Division",6972,,,2821,,,86.688,,,7.996,,,22559,,,8240,,,3335,,,96.02,,,8.856,,,29533,,
31,Bagerhat,,0,,,0,,,0.00,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
32,Chuadanga,,0,,,0,,,0.00,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
33,Jashore,,719,,,291,,,81.30,,,7.499,,,2182,,,508,,,206,,,87.26,,,8.049,,,1655,
34,Jhenaidah,,0,,,0,,,0.00,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
35,Khulna,,0,,,0,,,0.00,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
36,Kushtia,,0,,,0,,,0.00,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
,,Area,,,,,,Yield Rate,,,,,,Production,,,Area,,,,,,Yield Rate,,,,,,Production,,
,,Acres,,,Hectors,,,"Acres
(Maund)",,,"Hectors
(M.
Ton)",,,(M. Ton),,,Acres,,,Hectors,,,"Acres
(Maund)",,,"Hectors
(M. Ton)",,,(M. Ton),,
37,Magura,,0,,,0,,,0.00,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
38,Meherpur,,0,,,0,,,0.00,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
39,Narail,,0,,,0,,,0.00,,,0.000,,,0,,,0,,,0,,,0,,,0.000,,,0,
40,Satkhira,,1577,,,638,,,71.45,,,6.591,,,4206,,,993,,,402,,,69.56,,,6.416,,,2578,
4,"Khulna
Division",2296,,,929,,,74.53,,,6.875,,,6388,,,1501,,,607,,,75.55,,,6.968,,,4233,,
41,Jamalpur,,1056,,,427,,,101.06,,,9.322,,,3983,,,1200,,,486,,,88.05,,,8.121,,,3944,
42,Mymensingh,,7251,,,2934,,,97.45,,,8.989,,,26374,,,7080,,,2865,,,99.54,,,9.181,,,26306,
43,Netrokona,,2565,,,1038,,,84.60,,,7.803,,,8100,,,2535,,,1026,,,81.27,,,7.496,,,7690,
44,Sherpur,,2020,,,817,,,95.00,,,8.763,,,7163,,,3080,,,1246,,,123.00,,,11.345,,,14141,
5,"Mymensingh
Division",12892,,,5217,,,94.81,,,34.877,,,45621,,,13895,,,5623,,,100.41,,,9.262,,,52081,,
45,Bogura,,36766,,,14878,,,149.43,,,13.783,,,205074,,,36315,,,14696,,,126.56,,,11.673,,,171558,
46,Joypurhat,,15021,,,6079,,,147.26,,,13.583,,,82568,,,14591,,,5905,,,141.51,,,13.052,,,77073,
47,Naogaon,,27315,,,11054,,,149.89,,,13.826,,,152829,,,26987,,,10921,,,133.70,,,12.332,,,134683,
48,Natore,,312,,,126,,,141.56,,,13.057,,,1649,,,0,,,0,,,0.00,,,0.000,,,0,
49,"Chapai
Nawabganj",222,,,90,,,115.26,,,10.632,,,955,,,0,,,0,,,0.00,,,0.000,,,0,,
50,Pabna,,22,,,9,,,104.98,,,9.683,,,86,,,106,,,43,,,93.69,,,8.642,,,370,
51,Rajshahi,3505,,,1418,,,136.49,,,12.590,,,17857,,,,8914.0,,3607,,,142.64,,,13.157,,,47461,,
,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,
52,Sirajganj,,660,,,267,,,95.15,,,8.777,,,2344,,,614,,,248,,,131.56,,,12.135,,,3015,
6,"Rajshahi
Division",83823,,,33921,,,148.09,,,13.660,,,463363,,,87527,,,35422,,,132.89,,,12.257,,,434160,,
53,Dinajpur,,12504,,,5060,,,142.35,,,13.130,,,66441,,,13552,,,5484,,,130.30,,,12.018,,,65914,
54,Gaibandha,,3117,,,1261,,,155.68,,,14.360,,,18113,,,3807,,,1541,,,129.69,,,11.962,,,18430,
55,Kurigram,,1129,,,457,,,136.20,,,12.563,,,5740,,,1098,,,444,,,201.02,,,18.541,,,8239,
56,Lalmonirhat,,1526,,,618,,,126.36,,,11.655,,,7198,,,1553,,,628,,,140.23,,,12.934,,,8129,
57,Nilphamari,,5080,,,2056,,,101.19,,,9.334,,,19188,,,5137,,,2079,,,124.82,,,11.513,,,23934,
58,Panchagar,,1553,,,628,,,128.69,,,11.870,,,7460,,,1645,,,666,,,107.43,,,9.909,,,6597,
59,Rangpur,,14923,,,6039,,,135.92,,,12.537,,,75712,,,14326,,,5798,,,109.36,,,10.087,,,58480,
60,Thakurgaon,,4631,,,1874,,,132.83,,,12.252,,,22961,,,4663,,,1887,,,126.48,,,11.666,,,22015,
7,"Rangpur
Divison",44463,,,17993,,,134.25,,,12.383,,,222813,,,45781,,,18527,,,123.90,,,11.428,,,211737,,
61,Habiganj,,1574,,,637,,,88.44,,,8.158,,,5196,,,1576,,,638,,,105.69,,,9.748,,,6218,
62,Moulvibazar,,3040,,,1230,,,104.56,,,9.645,,,11865,,,3246,,,1314,,,100.95,,,9.311,,,12232,
63,Sunamganj,,943,,,382,,,88.81,,,8.192,,,3126,,,883,,,357,,,135.51,,,12.499,,,4466,
64,Sylhet,,445,,,180,,,87.21,,,8.044,,,1449,,,422,,,171,,,125.85,,,11.608,,,1982,
8,"Sylhet
Division",6002,,,2429,,,369.02,,,8.908,,,21636,,,6127,,,2480,,,108.86,,,10.041,,,24898,,
Bangladesh,,,172569,,,69835,,,132.24,,,12.197,,,851802,,,180851,,,73189,,,122.71,,,11.318,,,828370,
