District/ Division,,2017-18,,2018-19,,2019-20,
,,"Area
(acre)","Production
(MT)","Area
(acre)","Production
(MT)","Area
(acre)","Production
(MT)"
1,Barguna,0,0,11,22,10,21
2,Barishal,0,0,275,881,276,882
3,Bhola,0,0,223,775,247,824
4,Jhallokati,0,0,132,380,133,390
5,Patuakhali,0,0,54,80,56,222
6,Pirojpur,0,0,243,922,243,994
1,Barishal Division,0,0,938,3060,965,3333
7,Bandarban,0,0,101,172,102,237
8,Brahmanbaria,0,0,17,54,16.60,49
9,Chandpur,0,0,173,1137,174,1137
10,Chattogram,0,0,885,2736,899,2801
11,Cumilla,0,0,539,3792,546,3776
12,Cox’s Bazar,0,0,0,0,0,0
13,Feni,0,0,242,986,242,986
14,Khagrachari,0,0,283,1013,299,1082
15,Lakshmipur,0,0,495,1899,492,1673
16,Noakhali,0,0,363,826,363,826
17,Rangamati,0,0,296,960,286,880
2,Chattogram Division,0,0,3394,13575,3419.60,13447
18,Dhaka,0,0,195,667,244,851
19,Faridpur,0,0,176,826,203,851
20,Gazipur,0,0,517,958,475,2164
21,Gopalganj,0,0,471,1674,452,1557
22,Kishoreganj,0,0,317,1559,240,1104
23,Madaripur,0,0,150,522,153,518
24,Manikganj,0,0,296,528,296,1596
25,Munshiganj,0,0,56,91,91,286
26,Narayanganj,0,0,71,220,72,236
27,Narsingdi,0,0,431,1375,428,1435
28,Rajbari,0,0,48,102,69,255
29,Shariatpur,0,0,82,300,83,310
30,Tangail,0,0,364,2280,367,2330
3,Dhaka Division,0,0,3174,11102,3173,13493
31,Bagerhat,0,0,29,202,31,193
32,Chuadanga,0,0,51,200,53,209
33,Jashore,0,0,429,2354,131,466
34,Jhenaidah,0,0,96,427,96,426
,,"Area
(acre)","Production
(MT)","Area
(acre)","Production
(MT)","Area
(acre)","Production
(MT)"
35,Khulna,0,0,136,560,122,412
36,Kushtia,0,0,0,0,0,0
37,Magura,0,0,17,75,44,187
38,Meherpur,0,0,0,0,0,0
39,Narail,0,0,245,917,251,942
40,Satkhira,0,0,288,1318,94,412
4,Khulna Division,0,0,1291,6053,822,3247
41,Jamalpur,0,0,348,1744,350,1776
42,Mymensingh,0,0,1226,11147,1177,8992
43,Netrokona,0,0,215,617,206,683
44,Sherpur,0,0,255,2048,272,2174
5,Mymensingh Division,0,0,2044,15556,2005,13625
45,Bogura,0,0,98,355,110,422
46,Joypurhat,0,0,0,0,1253,6125
47,Naogaon,0,0,27,122,28,126
48,Natore,0,0,164,382,163,380
49,Chapai Nawabganj,0,0,0,0,0,0
50,Pabna,0,0,157,910,161,936
51,Rajshahi,0,0,11,25,9,21
52,Sirajganj,0,0,236,1072,228,1016
6,Rajshahi Division,0,0,693,2866,1952,9026
53,Dinajpur,0,0,119,420,123,450
54,Gaibandha,0,0,196,588,198,602
55,Kurigram,0,0,107,419,93,352
56,Lalmonirhat,0,0,87,626,166,944
57,Nilphamari,0,0,157,969,146,758
58,Panchagar,0,0,38,47,42,107
59,Rangpur,0,0,322,992,308,967
60,Thakurgaon,0,0,33,53,35,156
7,Rangpur Divison,0,0,1059,4114,1111,4336
61,Habiganj,0,0,41,95,41,102
62,Moulvibazar,0,0,176,284,179,656
63,Sunamganj,0,0,46,73,21,111
64,Sylhet,0,0,162,371,163,375
8,Sylhet Division,0,0,425,823,404,1244
BANGLADESH,,0,0,13018,57149,13851.60,61751
