0,1,2,3,4,5,6,7,8,9,10,11,12,13
District/ Division,,"Area Under Garden
(acre)",,,"Production of Inside
Garden (M.Tons)",,,"Production of Outside
Garden (M.Tons)",,,"Total Production of Inside
& Outside Garden
(M. Tons)",,
,,2021-22,2022-23,2023-24,2021-22,2022-23,2023-24,2021-22,2022-23,2023-24,2021-22,2022-23,2023-24
Khulna Division,,109.42,127.75,127.75,0.00,0.00,0.00,293.66,297.90,306.23,293.66,297.90,306.23
Mymensingh Division,,20.30,21.00,21.00,0.00,0.00,0.00,31.00,35.00,32.00,31.00,35.00,32.00
Rajshahi Division,,19.00,19.00,19.00,0.00,0.00,0.00,12.37,11.00,12.50,12.37,11.00,12.50
Rangpur Divison,,73.90,67.60,67.60,22.40,22.45,23.79,109.78,112.77,141.42,132.18,135.22,165.22
Sylhet Division,,13.56,15.04,15.04,0.00,0.00,0.00,34.51,22.24,27.49,34.51,22.24,27.24
BANGLADESH,,1638.84,1456.41,1453.37,135.53,135.65,141.71,2473.83,2299.25,2299.25,2609.36,2434.90,2700.79
