0,1,2,3,4,5,6,7,8,9,10,11,12,13
District/ Division,,"Area Under Garden
(acre)",,,"Production of Inside
Garden (M.Tons)",,,"Production of Outside
Garden (M.Tons)",,,"Total Production of Inside
& Outside Garden
(M. Tons)",,
,,2021-22,2022-23,2023-24,2021-22,2022-23,2023-24,2021-22,2022-23,2023-24,2021-22,2022-23,2023-24
Khulna Division,,151.86,158.64,177.09,0.00,0.00,0.00,663.00,659.00,671.53,663.00,659.00,671.53
Mymensingh Division,,362.00,280.75,137.00,0.00,0.00,0.00,574.00,584.00,597.00,574.00,584.00,597.00
Rajshahi Division,,182.00,201.68,4.87,0.00,0.00,0.00,31.00,31.00,37.27,31.00,31.00,37.27
Rangpur Divison,,386.57,356.49,28.61,0.00,0.00,0.00,188.29,185.27,189.85,188.29,185.27,189.85
Sylhet Division,,283.88,295.69,292.13,0.00,14.34,6.75,335.22,367.91,361.95,335.22,382.25,368.70
BANGLADESH,,3376.84,3186.75,2523.39,1187.81,56.39,46.52,9492.17,10154.05,9999.23,10679.98,10210.44,10045.75
