District/ Division,,"Area Under Garden
(acre)",,,"Production of Inside
Garden",,,"Production of Outside
Garden",,,"Total Production of Inside
& Outside Garden
(M. Tons)",,
28,Rajbari,9.23,7.57,7.56,0,0.00,0.00,25.89,19.62,31.42,25.89,19.62,31.42
29,Shariatpur,20.12,10.61,10.61,0,0.00,0.00,36.78,15.00,38.84,36.78,15.00,38.84
30,Tangail,44.39,51.48,51.47,0,0.00,0.00,259.70,274.98,272.90,259.70,274.98,272.90
3,Dhaka Division,245.17,249.02,255.88,49.04,0.05,0.00,999.41,936.71,972.85,1048.45,936.76,972.85
31,Bagerhat,62.20,54.58,60.24,0,0.00,0.00,1218,1139.76,1031.06,1218,1139.76,1031.06
32,Chuadanga,5.85,5.67,5.75,0,0.00,0.00,11.39,11.34,12.69,11.39,11.34,12.69
33,Jashore,46.51,41.88,43.71,0,0.00,0.00,364,353.02,388.48,364,353.02,388.48
34,Jhenaidah,26.86,26.75,28.17,0,0.00,0.00,124,128.52,133.74,124,128.52,133.74
35,Khulna,14.36,14.52,15.18,0,4.96,4.60,98,86.86,86.99,98,91.82,91.59
36,Kushtia,16,15.00,22.00,0,0.00,0.00,123.53,134.00,194.00,123.53,134.00,194.00
37,Magura,50.16,50.13,16.52,0,0.00,0.00,269,207.07,46.01,269,207.07,46.01
38,Meherpur,27.27,26.42,28.16,0,0.00,0.00,31,34.74,38.30,31,34.74,38.30
39,Narail,42,52.00,69.15,0,0.00,0.00,31,29.94,29.92,31,29.94,29.92
40,Satkhira,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00
4,Khulna Division,291.21,286.95,288.88,0,4.96,4.60,2269.92,2125.25,1961.19,2269.92,2130.21,1965.79
,,2020-21,2021-22,2022-23,2020-21,2021-22,2022-23,2020-21,2021-22,2022-23,2020-21,2021-22,2022-23
41,Jamalpur,34,36.00,40.00,0,0.00,0.00,27,35.00,38.00,27,35.00,38.00
42,Mymensingh,111,85.00,85.62,0,0.00,0.00,218,173.00,170.00,218,173.00,170.00
43,Netrokona,42,50.00,66.00,0,0.00,0.00,104,107.64,104.00,104,107.64,104.00
44,Sherpur,15,15.00,15.00,0,0.00,0.00,36,36.00,38.00,36,36.00,38.00
5,"Mymensingh
Division",202,186.00,206.62,0,0.00,0.00,391,351.64,350.00,391,351.64,350.00
45,Bogura,8.82,8.00,8.00,0,0.00,0.00,39.14,24.00,28.00,39.14,24.00,28.00
46,Joypurhat,9.28,9.00,11.00,0,0.00,0.00,25.97,23.00,31.00,25.97,23.00,31.00
47,Naogaon,17.78,18.00,24.00,0,0.00,0.00,41.05,31.00,34.00,41.05,31.00,34.00
48,Natore,2.07,2.00,20.00,0,0.00,0.00,11.08,10.00,61.00,11.08,10.00,61.00
49,Chapai Nawabganj,18.34,19.00,21.00,0,0.00,0.00,37.54,40.00,45.00,37.54,40.00,45.00
50,Pabna,16.31,17.00,18.00,0,0.00,0.00,113.39,128.00,126.00,113.39,128.00,126.00
51,Rajshahi,49.31,51.00,48.00,0,0.00,0.00,118.85,110.00,107.00,118.85,110.00,107.00
52,Sirajganj,19.11,26.00,18.00,0,0.00,0.00,137.89,130.00,135.00,137.89,130.00,135.00
6,Rajshahi Division,141.02,150.00,168.00,0,0.00,0.00,524.91,496.00,567.00,524.91,496.00,567.00
53,Dinajpur,7,15.00,18.00,0,0.00,0.00,36,41.00,46.00,36,41.00,46.00
54,Gaibandha,16,17.00,17.00,0,0.00,0.00,48,59.00,61.00,48,59.00,61.00
55,Kurigram,5.33,7.45,7.84,0,0.00,0.00,51.18,52.46,22.96,51.18,52.46,23.00
56,Lalmonirhat,4.39,8.32,6.60,0,0.00,0.00,36.35,28.77,23.44,36.35,28.77,23.44
57,Nilphamari,8.10,9.06,11.17,0,0.00,0.00,38.29,47.24,51.90,38.29,47.24,51.90
58,Panchagar,18.47,18.55,19.03,0,0.00,0.00,25.2,25.74,29.11,25.2,25.74,29.11
59,Rangpur,6.83,6.92,7.19,0,0.00,0.00,46.61,52.63,49.00,46.61,52.63,49.00
60,Thakurgaon,8.36,7.94,8.03,0,0.00,0.00,61.52,59.63,60.97,61.52,59.63,60.97
7,Rangpur Divison,74.48,90.24,94.86,0,0.00,0.00,343.15,366.47,344.38,343.15,366.47,344.38
61,Habiganj,0,1.20,1.28,0,0.00,0.00,0,0.97,1.07,0,0.97,1.07
62,Moulvibazar,3,2.31,0.65,0,7.98,0.00,6.04,5.24,5.22,6.04,5.24,5.22
63,Sunamganj,13,16.00,17.00,0,0.00,0.00,20,26.00,29.00,20,26.00,29.00
64,Sylhet,37.80,24.10,18.37,0,0.00,0.00,4.11,3.56,3.05,4.11,3.56,3.05
8,Sylhet Division,53.80,43.61,36.99,0,0.00,0.00,30.15,35.77,38.34,30.15,35.77,38.34
,BANGLADESH,1533.50,1525.03,1550.62,69.21,33.45,22.8,5401.32,5115.68,5012.13,5470.53,5149.13,5034.93
